ExternalId__c,Active__c,Invoice__r.ExternalId__c,Line_Amount__c,Line_Description__c
6363,FALSE,727,1099.4,Prelude
6364,TRUE,239,1380.08,Grand Voyager
6365,FALSE,823,2598.15,Boxster
6366,FALSE,345,2456.32,M3
6367,FALSE,11,1245.95,Thunderbird
6368,FALSE,534,2447.01,Sky
6369,FALSE,154,3351.52,Lucerne
6370,TRUE,710,1307.71,GL-Class
6371,FALSE,573,1964.23,Loyale
6372,FALSE,131,2128.11,Legacy
6373,TRUE,101,2572.17,Trooper
6374,TRUE,730,2815.31,Forenza
6375,TRUE,102,1759.72,E-Series
6376,FALSE,311,1440.52,Silverado
6377,TRUE,875,2161.29,Grand Caravan
6378,TRUE,1000,1548.2,E250
6379,FALSE,708,,
6380,FALSE,808,1987.55,Enclave
6381,TRUE,166,3038.96,Cutlass Supreme
6382,TRUE,272,,
6383,TRUE,821,2183.01,Taurus
6384,TRUE,533,2601.13,SM
6385,FALSE,103,1424.03,GranTurismo
6386,FALSE,469,777.84,Savana 1500
6387,FALSE,486,3120.15,VehiCROSS
6388,FALSE,579,1656.77,Vantage
6389,FALSE,743,1747.25,New Beetle
6390,FALSE,308,2277.85,XJ Series
6391,TRUE,383,,
6392,TRUE,833,,
6393,TRUE,318,2479.4,Versa
6394,FALSE,322,423.52,3 Series
6395,TRUE,76,1477.72,Skyhawk
6396,FALSE,475,2566.6,Roadmaster
6397,TRUE,661,1627.09,Continental Super
6398,FALSE,301,2545.82,Galant
6399,FALSE,561,1964.94,Mulsanne
6400,TRUE,867,2207.62,C30
6401,TRUE,52,2287.65,NV3500
6402,TRUE,614,2568.23,Ramcharger
6403,FALSE,640,1286.16,Vibe
6404,TRUE,983,2615.5,Camaro
6405,FALSE,29,1482.89,Starion
6406,TRUE,537,2628.5,Outback
6407,TRUE,422,137.6,Continental
6408,TRUE,420,1003.26,Eldorado
6409,TRUE,687,,
6410,TRUE,437,2655.71,V50
6411,FALSE,808,2538.32,GS
6412,FALSE,132,2825.04,MX-3
6413,TRUE,40,2484.91,Outlander Sport
6414,TRUE,479,2039.11,A8
6415,TRUE,445,3110.19,Pajero
6416,TRUE,278,2123.32,626
6417,FALSE,195,1122.15,Mighty Max
6418,FALSE,709,2589.21,Lumina
6419,TRUE,256,1048.68,Vantage
6420,FALSE,796,720.53,V70
6421,TRUE,972,1158.42,Escort
6422,FALSE,306,264.2,GranTurismo
6423,TRUE,987,2100.65,Carrera GT
6424,FALSE,373,1838.14,500SL
6425,TRUE,226,2552.84,A6
6426,FALSE,720,2637.63,MX-5
6427,TRUE,122,1130.75,Camaro
6428,TRUE,21,2355.39,9-7X
6429,FALSE,308,1827.88,Sonata
6430,FALSE,41,1926.87,Silverado 1500
6431,TRUE,566,,
6432,FALSE,283,1100.51,Matrix
6433,FALSE,570,1447.42,Pathfinder Armada
6434,FALSE,590,2509.95,MX-5
6435,TRUE,524,2994.88,LaCrosse
6436,FALSE,975,,
6437,FALSE,191,1735,G-Series G20
6438,TRUE,100,2185.01,Yukon XL 2500
6439,FALSE,642,2393.97,Celica
6440,FALSE,301,1798.32,Gran Sport
6441,TRUE,915,1819.07,Yukon
6442,FALSE,242,1646.64,Quattroporte
6443,TRUE,258,1500.21,Land Cruiser
6444,TRUE,177,2125.7,Savana 3500
6445,FALSE,493,1547.93,Impreza
6446,TRUE,26,3098.85,Sierra 1500
6447,TRUE,115,1835.75,Crossfire
6448,TRUE,815,1944.05,RX
6449,TRUE,341,2879.14,Express 2500
6450,FALSE,508,2693.11,Mustang
6451,FALSE,711,1069.89,Rio
6452,FALSE,692,1681.61,Leganza
6453,FALSE,506,2505.4,Yukon XL 2500
6454,FALSE,265,2190.48,ZX2
6455,TRUE,174,1877.79,S40
6456,FALSE,376,2996.99,Accent
6457,TRUE,809,953.05,Firebird
6458,FALSE,582,2472.55,Grand Am
6459,TRUE,675,1824.92,Legacy
6460,TRUE,730,2758.74,626
6461,TRUE,166,1988.63,XK Series
6462,TRUE,259,1559.2,Express
6463,TRUE,163,2688.91,Phantom
6464,FALSE,70,3234.82,Grand Prix
6465,FALSE,37,,
6466,TRUE,326,1985.55,Ram 2500 Club
6467,TRUE,825,2831.76,Murciélago
6468,FALSE,957,1709.53,VUE
6469,TRUE,286,2265.8,Elantra
6470,FALSE,617,2369.18,Vandura 3500
6471,TRUE,92,1104.59,Fit
6472,FALSE,892,1754.46,ES
6473,TRUE,865,1689.59,Focus
6474,FALSE,916,-11.62,Sephia
6475,TRUE,411,2426.71,Lynx
6476,FALSE,375,2411.34,xB
6477,FALSE,345,2418.13,Santa Fe
6478,FALSE,348,,
6479,FALSE,180,2359.78,B2600
6480,TRUE,478,2308.4,Econoline E250
6481,FALSE,572,1558.68,Sierra 1500
6482,FALSE,792,1384.71,Model S
6483,TRUE,446,1635.89,STS
6484,TRUE,476,2723.78,Sundance
6485,FALSE,104,347.56,Range Rover
6486,TRUE,169,,
6487,TRUE,836,1279.43,Continental
6488,TRUE,727,2236.04,Metro
6489,TRUE,91,1889.77,Century
6490,FALSE,343,2486.73,Grand Vitara
6491,FALSE,509,1541.9,Sorento
6492,FALSE,18,1909.67,Express 3500
6493,FALSE,225,2117.7,RAV4
6494,TRUE,268,1907.67,Challenger
6495,FALSE,171,2163.48,Tercel
6496,TRUE,167,1580.15,CL
6497,TRUE,65,2395.94,LSS
6498,FALSE,511,2079.72,DeVille
6499,FALSE,269,2137.69,SLK-Class
6500,FALSE,564,2025.42,1500 Club Coupe
6501,FALSE,84,2227.19,Sable
6502,TRUE,374,1577.3,Paseo
6503,FALSE,158,1685.97,Astro
6504,FALSE,586,3008.48,Precis
6505,FALSE,44,1766.63,Escalade
6506,TRUE,781,2032.56,Quest
6507,TRUE,544,2115.46,Navigator
6508,TRUE,342,1952.14,Camaro
6509,TRUE,279,2803.24,Astro
6510,FALSE,281,2681.11,Milan
6511,FALSE,848,2541.49,TrailBlazer
6512,FALSE,888,1423.29,Skylark
6513,TRUE,515,2436.49,3-Sep
6514,FALSE,499,2845.52,Sonoma Club
6515,FALSE,239,3846.64,Falcon
6516,FALSE,691,1375.67,Regal
6517,TRUE,199,1754.31,Durango
6518,TRUE,948,2608.94,V70
6519,FALSE,743,2072.97,Ram Wagon B150
6520,TRUE,137,2359.45,Equus
6521,FALSE,303,2176.6,Landaulet
6522,TRUE,106,2625.86,MPV
6523,FALSE,528,2451.29,Eurovan
6524,FALSE,829,2063.46,Elise
6525,FALSE,505,1209.66,Continental Flying Spur
6526,FALSE,55,2647.9,Cooper Clubman
6527,TRUE,109,2123.51,F250
6528,FALSE,386,,
6529,TRUE,849,2236.26,Escort
6530,FALSE,942,2849.56,Legacy
6531,TRUE,38,1132.76,240SX
6532,TRUE,469,,
6533,FALSE,830,1302.68,Sienna
6534,TRUE,604,2853.5,Integra
6535,TRUE,488,855.97,RAV4
6536,FALSE,518,1535.81,Cirrus
6537,TRUE,161,3015.31,Spectra
6538,TRUE,14,1695.2,M5
6539,TRUE,893,1897.33,Express 1500
6540,TRUE,58,2690.42,Colt
6541,TRUE,305,1317.19,Explorer
6542,TRUE,561,3410.39,Escalade EXT
6543,FALSE,152,2630.09,4Runner
6544,TRUE,536,2106.09,Continental
6545,TRUE,119,1820.1,Monte Carlo
6546,FALSE,947,2717.25,QX
6547,TRUE,917,1606.71,LeMans
6548,TRUE,336,2544.22,Leganza
6549,FALSE,320,1387.02,Eurovan
6550,TRUE,496,2085.8,Town & Country
6551,TRUE,220,,
6552,TRUE,999,2011.72,Sable
6553,FALSE,944,2050.94,Expedition
6554,TRUE,681,3339.27,Q
6555,TRUE,628,,
6556,TRUE,99,3039.47,F350
6557,FALSE,911,1776.14,5 Series
6558,TRUE,424,2775.49,5000CS Quattro
6559,TRUE,784,2012.6,XL7
6560,TRUE,387,1524.12,Mazdaspeed 3
6561,TRUE,824,2049.57,Malibu
6562,FALSE,859,2485.17,Eurovan
6563,TRUE,741,1584.04,Envoy XL
6564,TRUE,855,2078.09,Yukon Denali
6565,FALSE,922,1606.32,Sephia
6566,FALSE,651,1132.08,E350
6567,TRUE,408,2257.61,MX-5
6568,TRUE,390,1002.27,Elan
6569,FALSE,909,2275.64,Endeavor
6570,FALSE,48,1720.12,SC
6571,TRUE,943,3131.98,Town Car
6572,TRUE,880,1897.86,Navigator
6573,FALSE,362,2498.75,Colt
6574,FALSE,276,1296.78,LTD Crown Victoria
6575,FALSE,876,,
6576,FALSE,491,1664.3,S-Type
6577,TRUE,481,1159.66,Passat
6578,FALSE,790,2016.42,CR-V
6579,FALSE,427,,
6580,TRUE,215,2612.54,Maxima
6581,TRUE,170,2116.12,CTS
6582,TRUE,111,2260.75,Cooper Clubman
6583,FALSE,205,1558.13,Patriot
6584,TRUE,690,2757.01,4Runner
6585,TRUE,294,2343.4,IS F
6586,FALSE,753,3496.53,Uplander
6587,TRUE,734,2738.24,xA
6588,FALSE,779,3075.23,Murciélago LP640
6589,FALSE,997,,
6590,FALSE,672,,
6591,TRUE,990,2954.77,Caliber
6592,TRUE,685,,
6593,FALSE,670,2643.6,Sportvan G30
6594,FALSE,395,2066.75,XC90
6595,TRUE,879,2040.7,Type 2
6596,TRUE,495,1853.88,V70
6597,FALSE,144,3706.06,S80
6598,FALSE,372,2444.43,Silverado 1500
6599,TRUE,707,2232.9,Regal
6600,FALSE,485,1754.42,Tribute
6601,FALSE,25,2970.4,S80
6602,TRUE,652,1947.21,Escalade ESV
6603,FALSE,95,2152.36,Tracker
6604,FALSE,114,2203.29,Camry Solara
6605,FALSE,153,2207.04,QX56
6606,FALSE,397,2454.54,Savana
6607,TRUE,677,2172.89,Sonoma
6608,FALSE,368,1515.99,Eclipse
6609,TRUE,358,2790.05,Express 2500
6610,FALSE,714,2722.03,VehiCROSS
6611,TRUE,60,2620.58,Avenger
6612,FALSE,261,872.51,Quattro
6613,FALSE,480,481.63,Suburban 1500
6614,FALSE,344,,
6615,FALSE,15,2888.33,Accord
6616,FALSE,811,2527.43,Precis
6617,TRUE,346,1603.43,S6
6618,TRUE,581,2173.17,Quest
6619,TRUE,500,3432.12,Caliber
6620,FALSE,143,1166.61,Camry Hybrid
6621,FALSE,181,,
6622,FALSE,701,1658.75,9000
6623,FALSE,985,2056.95,MX-5
6624,FALSE,840,1489.15,S-Class
6625,FALSE,418,3074.98,944
6626,FALSE,806,2872.82,Astro
6627,TRUE,134,1168.69,G6
6628,FALSE,212,2743.84,S90
6629,TRUE,440,,
6630,FALSE,407,2692.31,Ram Van 1500
6631,FALSE,867,3069.9,Cayman
6632,FALSE,501,,
6633,FALSE,416,2508.91,Versa
6634,TRUE,461,2072.25,xA
6635,FALSE,688,,
6636,FALSE,664,1569.41,Suburban 1500
6637,FALSE,723,2983.51,Estate
6638,TRUE,889,2065.04,Eldorado
6639,FALSE,630,-114.61,Town & Country
6640,FALSE,874,2391.47,Silhouette
6641,TRUE,116,1786.67,PT Cruiser
6642,FALSE,634,2635.54,Boxster
6643,TRUE,112,944.91,Avalon
6644,FALSE,176,,
6645,TRUE,998,2900.11,Impreza
6646,FALSE,539,770.27,9000
6647,FALSE,209,1555.86,Outlook
6648,FALSE,759,1658.45,Spider
6649,FALSE,575,1362.22,Econoline E150
6650,FALSE,768,,
6651,TRUE,208,1981.93,Achieva
6652,TRUE,516,2117.68,Malibu
6653,TRUE,853,2883.32,Econoline E350
6654,FALSE,530,1055.25,7 Series
6655,TRUE,523,1758.18,Raider
6656,FALSE,86,2500.48,S10
6657,FALSE,684,2329.77,Fusion
6658,TRUE,378,2931.89,Prelude
6659,FALSE,39,2134.84,57S
6660,FALSE,926,1648.19,E-Class
6661,FALSE,79,2368.73,Lancer
6662,TRUE,817,1401.08,Murano
6663,TRUE,774,2458.67,F150
6664,FALSE,894,832.79,Golf
6665,TRUE,667,1186.04,Grand Prix
6666,FALSE,228,2133.38,Ram 1500
6667,TRUE,421,,
6668,FALSE,762,2521.8,Enclave
6669,FALSE,540,1966.57,Ram 3500
6670,TRUE,383,1031.03,Jimmy
6671,TRUE,367,2830.47,F-Series
6672,TRUE,296,2807.54,GTI
6673,FALSE,614,1937.51,Sequoia
6674,TRUE,891,1997.85,Routan
6675,FALSE,884,1664.91,Avalanche
6676,TRUE,450,1905.78,Boxster
6677,FALSE,206,993.48,I
6678,FALSE,993,3408.89,F-Series Super Duty
6679,FALSE,724,1878.77,ES
6680,TRUE,229,1882.1,Civic
6681,TRUE,803,2129.28,Mountaineer
6682,TRUE,802,2220.42,Sparrow
6683,FALSE,371,1916.25,Cabriolet
6684,FALSE,43,1640.6,Legacy
6685,TRUE,183,,
6686,FALSE,938,1961.27,G37
6687,TRUE,197,1783.96,Pacifica
6688,FALSE,69,2432.72,XJ Series
6689,FALSE,826,1634.29,Range Rover
6690,FALSE,717,,
6691,FALSE,7,1735.05,Tercel
6692,FALSE,441,1599.81,Sierra 1500
6693,FALSE,545,1236.47,LHS
6694,FALSE,425,1930.31,Civic
6695,FALSE,216,1870.96,900
6696,FALSE,154,1172.84,G35
6697,FALSE,218,814.98,Seville
6698,FALSE,248,1532.01,DBS
6699,FALSE,920,1444.34,Silverado 1500
6700,FALSE,382,2483.82,Sonoma
6701,FALSE,414,2823.68,Outback
6702,TRUE,668,1960.52,Mazda6 5-Door
6703,TRUE,643,3301.27,CTS
6704,FALSE,666,1116.02,Cooper Clubman
6705,TRUE,613,2673.96,Sprinter
6706,TRUE,818,,
6707,FALSE,125,2248.92,Sparrow
6708,TRUE,620,3338.85,Achieva
6709,FALSE,621,1112.91,4Runner
6710,FALSE,747,2259.24,B-Series Plus
6711,TRUE,731,,
6712,FALSE,447,,
6713,FALSE,62,1842.68,Quest
6714,TRUE,577,2284.54,Murano
6715,FALSE,977,1148.47,Cougar
6716,TRUE,576,1786.36,Compass
6717,TRUE,534,2157.7,G-Series G20
6718,TRUE,247,2173.11,Spyder
6719,TRUE,733,3447.89,Savana 3500
6720,TRUE,76,2480.15,MDX
6721,FALSE,878,2145.49,IS
6722,TRUE,695,892.18,Cavalier
6723,FALSE,64,2546.79,Camaro
6724,FALSE,591,2267.31,Sportage
6725,FALSE,873,1681.15,Vision
6726,FALSE,262,1620.57,L-Series
6727,FALSE,494,1620.32,Jetta
6728,TRUE,178,877.85,PT Cruiser
6729,TRUE,385,2470.83,Quest
6730,FALSE,29,2007.34,Celica
6731,FALSE,233,1483.49,GTO
6732,FALSE,293,1424.11,S5
6733,FALSE,487,,
6734,FALSE,973,3100.67,Express 2500
6735,FALSE,227,2558.87,HS
6736,TRUE,254,1685.56,Silhouette
6737,TRUE,369,2088.36,G6
6738,FALSE,531,2284.34,Camaro
6739,FALSE,82,1433.55,Corolla
6740,TRUE,223,2006.82,Esprit
6741,FALSE,710,1200.99,HHR
6742,FALSE,340,2703.19,Jetta
6743,TRUE,813,2541.19,1500
6744,FALSE,415,1598.59,Ram 3500
6745,TRUE,798,2338.28,600
6746,FALSE,355,2327.37,Arnage
6747,TRUE,963,1379.03,Aerio
6748,TRUE,75,2406.06,RX
6749,TRUE,179,,
6750,FALSE,758,1200.74,Savana 1500
6751,TRUE,735,1745.4,Fiesta
6752,FALSE,645,975.69,Caprice Classic
6753,TRUE,847,2595.95,Ram 2500 Club
6754,TRUE,282,1311.07,SC
6755,FALSE,769,1548.99,Legend
6756,FALSE,482,2164.8,ES
6757,FALSE,821,,
6758,TRUE,267,,
6759,FALSE,964,1398.46,Tacoma Xtra
6760,FALSE,314,669.66,tC
6761,TRUE,56,1222.56,Voyager
6762,TRUE,931,2003.2,S40
6763,FALSE,629,1898.47,Boxster
6764,FALSE,921,1491.64,Grand Prix
6765,FALSE,622,2160.34,Villager
6766,TRUE,746,2813.27,Supra
6767,TRUE,138,2594.22,Beretta
6768,FALSE,381,932.41,TL
6769,FALSE,585,,
6770,FALSE,552,,
6771,FALSE,547,1859.48,W126
6772,TRUE,129,1273.22,CC
6773,TRUE,718,2749.55,Firebird
6774,TRUE,863,1716.22,Land Cruiser
6775,FALSE,19,2426.87,S-Type
6776,TRUE,419,1053.64,Ram 2500
6777,FALSE,243,1338.96,Diablo
6778,TRUE,188,2266.76,Patriot
6779,TRUE,87,2093.68,Excursion
6780,FALSE,35,872.83,Mariner
6781,TRUE,486,2904.91,Civic Si
6782,TRUE,334,2323.57,Tracker
6783,TRUE,757,2128.72,Sable
6784,FALSE,742,2248.25,Windstar
6785,FALSE,202,2240.11,626
6786,TRUE,526,2156.52,MX-5
6787,TRUE,164,2216.77,Crossfire
6788,TRUE,349,,
6789,FALSE,910,,
6790,TRUE,611,1790.01,Silverado 2500
6791,TRUE,888,685.28,XJ
6792,TRUE,853,1877.93,Aries
6793,TRUE,500,2528.08,944
6794,FALSE,440,2647.73,LSS
6795,FALSE,970,2758.23,XG350
6796,FALSE,266,659.41,Voyager
6797,TRUE,670,2378.53,Grand Caravan
6798,TRUE,363,1932.26,Ridgeline
6799,FALSE,966,2160.16,A4
6800,TRUE,392,2030.83,Mini Cooper
6801,FALSE,19,1587.5,Space
6802,TRUE,976,1252.52,Spyder
6803,TRUE,394,2269.58,Bonneville
6804,FALSE,617,2075.15,LeSabre
6805,FALSE,667,2496.26,Range Rover
6806,FALSE,811,1577.58,I
6807,TRUE,331,1531.78,Somerset
6808,FALSE,598,1929.97,LaCrosse
6809,FALSE,713,1803.89,Tacoma Xtra
6810,TRUE,176,,
6811,FALSE,585,2464.09,Town & Country
6812,FALSE,883,2114.13,Firefly
6813,FALSE,91,2215.84,E-Series
6814,FALSE,302,808.22,Town & Country
6815,FALSE,994,2862.16,MX-5
6816,TRUE,390,2770.02,Patriot
6817,FALSE,287,368.12,7 Series
6818,FALSE,697,,
6819,TRUE,858,1148,Range Rover
6820,TRUE,680,2134.4,H1
6821,FALSE,84,1867.74,MKZ
6822,FALSE,77,1416.69,Savana
6823,TRUE,37,1285.41,Jimmy
6824,FALSE,750,2068.26,Corsica
6825,FALSE,928,1605.71,Talon
6826,FALSE,710,1685.29,Tundra
6827,TRUE,400,2960.84,Silhouette
6828,TRUE,755,1647.06,Sorento
6829,TRUE,73,,
6830,TRUE,131,1186.82,Fortwo
6831,TRUE,443,,
6832,FALSE,161,2732.51,Miata MX-5
6833,TRUE,226,2495.93,Sundance
6834,TRUE,111,2391.53,Fusion
6835,FALSE,537,1607.51,Jetta
6836,TRUE,636,2935.5,Corvette
6837,TRUE,830,712.13,1 Series
6838,FALSE,931,1524.28,MDX
6839,TRUE,232,1861.83,M3
6840,TRUE,997,1759.77,Tahoe
6841,FALSE,551,2058.18,Veracruz
6842,FALSE,696,2280.32,S40
6843,FALSE,69,1808.25,MX-5
6844,TRUE,738,2739.67,Ranger
6845,TRUE,568,2417.91,Touareg
6846,TRUE,725,2080.07,Q
6847,TRUE,248,,
6848,TRUE,284,1023.67,MX-3
6849,TRUE,235,2535.9,Caprice
6850,TRUE,790,,
6851,TRUE,178,1422.52,Estate
6852,FALSE,721,,
6853,TRUE,722,2092.81,SJ
6854,FALSE,497,2722.97,Explorer Sport Trac
6855,FALSE,576,801.9,Catera
6856,FALSE,914,1385.63,G
6857,TRUE,189,1766.56,CL
6858,FALSE,298,2220.04,Avenger
6859,FALSE,833,,
6860,TRUE,737,1474.2,Camry Hybrid
6861,TRUE,191,,
6862,TRUE,622,894.56,Intrigue
6863,FALSE,380,1819.41,Element
6864,TRUE,280,2283.31,Countach
6865,FALSE,220,2300.58,M3
6866,TRUE,128,2786.63,Continental
6867,FALSE,561,1984.45,F450
6868,FALSE,908,2111.47,Avalon
6869,FALSE,662,1146.64,Azure T
6870,TRUE,291,1111.37,Toronado
6871,FALSE,912,3021.21,Equator
6872,FALSE,428,2269.53,Cayman
6873,FALSE,952,1434.86,Traverse
6874,TRUE,184,748.81,M3
6875,TRUE,442,3019.04,ZX2
6876,FALSE,658,2790.74,Ram 2500
6877,TRUE,148,2296.34,Citation
6878,FALSE,290,1426.31,Elantra
6879,TRUE,67,925.26,I
6880,TRUE,820,,
6881,TRUE,282,2876.63,S-Type
6882,FALSE,991,2045.03,57
6883,FALSE,747,1467.44,Model S
6884,TRUE,735,2359.15,PT Cruiser
6885,TRUE,651,1528,Quest
6886,TRUE,143,1642.49,2500
6887,TRUE,580,,
6888,TRUE,812,1851.98,Outlander
6889,TRUE,743,3701.4,Expedition EL
6890,FALSE,480,3227.93,Forester
6891,TRUE,689,2702.72,Expo
6892,TRUE,82,2689.43,Park Avenue
6893,FALSE,910,1522.99,Pilot
6894,TRUE,344,3235.42,Bronco II
6895,FALSE,418,3331,Yukon XL 1500
6896,TRUE,217,2518.67,Trans Sport
6897,TRUE,714,2075.56,Milan
6898,TRUE,447,1826.45,Seville
6899,TRUE,999,1729.57,H2
6900,FALSE,534,2939.83,Bronco
6901,FALSE,939,3697.95,GT500
6902,TRUE,383,2730.26,S6
6903,TRUE,886,1862.47,SJ
6904,TRUE,531,1769.38,C-Class
6905,FALSE,374,1485.71,Express 1500
6906,FALSE,736,1859.47,GS
6907,FALSE,314,-160.28,SJ 410
6908,FALSE,64,3284.79,Chariot
6909,TRUE,8,660.37,G37
6910,FALSE,521,2219.18,Navigator
6911,TRUE,351,1552.96,Neon
6912,TRUE,572,1733.68,Rodeo
6913,TRUE,319,2598.23,Tempo
6914,TRUE,409,1779.81,Matrix
6915,FALSE,151,2741.43,Pajero
6916,TRUE,538,2260.31,Mustang
6917,FALSE,434,1279.4,Tiburon
6918,FALSE,516,,
6919,TRUE,130,2402.99,G
6920,TRUE,786,1755.41,E150
6921,TRUE,195,1548.25,XK
6922,TRUE,464,1698.78,M-Class
6923,TRUE,472,1379.63,Seville
6924,TRUE,404,2947.53,Avalanche
6925,FALSE,708,1847.67,Taurus
6926,FALSE,230,,
6927,FALSE,831,1925.17,C-Class
6928,FALSE,13,2259.87,F250
6929,FALSE,487,1720,Firebird
6930,FALSE,857,2208.83,New Yorker
6931,TRUE,707,1263.39,Jetta
6932,TRUE,153,1550.66,E-Series
6933,TRUE,895,2206.53,Rally Wagon 2500
6934,FALSE,971,2167.31,F-Series
6935,TRUE,335,1220.8,Spirit
6936,TRUE,539,2528.08,Firebird
6937,FALSE,712,2766.3,Milan
6938,FALSE,255,1827.57,Quest
6939,FALSE,139,3480.44,Express 2500
6940,TRUE,424,824.28,QX
6941,FALSE,637,1919.34,3 Series
6942,FALSE,977,1425.55,Taurus
6943,TRUE,523,1607.22,Ram Wagon B350
6944,FALSE,370,1577.27,Cayenne
6945,TRUE,770,1677.5,Electra
6946,TRUE,477,1279.3,GS
6947,TRUE,92,1106,VUE
6948,FALSE,985,2082.02,M
6949,FALSE,209,1690.55,Protege
6950,FALSE,59,697.5,B2500
6951,FALSE,863,2255.66,Stratus
6952,TRUE,607,2468.06,Envoy XUV
6953,FALSE,95,,
6954,TRUE,965,2660.66,Veracruz
6955,TRUE,119,2471.3,Cougar
6956,TRUE,485,3401.14,Prelude
6957,FALSE,136,1965.26,NSX
6958,TRUE,193,2452.86,GTI
6959,TRUE,391,3825.17,GTO
6960,FALSE,456,2227.6,Pathfinder
6961,TRUE,794,2561.37,LS Hybrid
6962,FALSE,330,2462.8,Tacoma
6963,TRUE,467,2779.96,XL7
6964,TRUE,457,2053.29,Prelude
6965,FALSE,943,1474.31,Aspire
6966,TRUE,489,2352.48,Sonata
6967,FALSE,748,2319.71,Econoline E250
6968,TRUE,902,2087.82,C30
6969,FALSE,784,2585.02,Monte Carlo
6970,TRUE,862,2846.31,Taurus
6971,TRUE,732,893.64,LeSabre
6972,TRUE,818,2287.92,C70
6973,TRUE,739,3151.61,Tahoe
6974,FALSE,578,2050.63,Civic
6975,FALSE,854,1551.24,SJ
6976,FALSE,54,2351.8,Fiesta
6977,FALSE,305,,
6978,FALSE,387,3027.37,2500
6979,FALSE,848,,
6980,TRUE,913,1853.19,Forester
6981,TRUE,388,427.32,Maxima
6982,TRUE,358,2627.45,Veracruz
6983,TRUE,905,1415.03,Express 2500
6984,FALSE,645,2074.82,Savana 1500
6985,TRUE,949,2064.17,F350
6986,TRUE,449,2843.19,Patriot
6987,FALSE,807,1343.14,Liberty
6988,FALSE,341,1275.44,Equator
6989,FALSE,50,2106.78,Caliber
6990,TRUE,206,2245.03,Crown Victoria
6991,FALSE,511,2449.77,A4
6992,FALSE,329,2188.57,Tahoe
6993,TRUE,182,1154.91,Suburban 2500
6994,TRUE,938,1880.61,Tracker
6995,TRUE,216,2719.52,Corvette
6996,FALSE,308,2458.68,TrailBlazer
6997,FALSE,1000,2154.76,Dakota Club
6998,TRUE,650,1102.81,Accent
6999,TRUE,819,2166.47,Aura
7000,FALSE,46,1591.76,LeSabre
7001,TRUE,589,,
7002,TRUE,274,,
7003,FALSE,677,2995.92,MDX
7004,TRUE,410,3326.76,Swift
7005,TRUE,349,,
7006,TRUE,371,1280.62,GS
7007,Active,Invoice__c,Line_Amount__c,Line_Description__c
7008,FALSE,146,2600.97,CTS-V
7009,TRUE,534,2106.9,G8
7010,TRUE,611,2716.51,Forenza
7011,TRUE,201,,
7012,FALSE,253,2275.11,Solara
7013,FALSE,318,2918.97,Compass
7014,TRUE,841,1145.26,Odyssey
7015,TRUE,716,2562.14,Prius
7016,TRUE,428,364.72,Cooper Countryman
7017,TRUE,963,1934.21,G-Class
7018,TRUE,761,1577.49,6 Series
7019,FALSE,264,,
7020,TRUE,217,2417.22,Azera
7021,FALSE,17,2172.86,Boxster
7022,TRUE,312,3047.57,Jimmy
7023,TRUE,980,1679.47,Impreza
7024,TRUE,948,1953.76,Century
7025,TRUE,268,1643.33,Cabriolet
7026,FALSE,924,2290.29,Silverado 3500
7027,TRUE,734,3248.84,Rio
7028,FALSE,284,1050.86,2500
7029,TRUE,959,1920.64,3-Sep
7030,TRUE,537,1984.76,Viper
7031,FALSE,215,2516.9,Cavalier
7032,TRUE,48,1954.65,Skyhawk
7033,TRUE,575,2620.34,Milan
7034,FALSE,200,1685.51,Accent
7035,FALSE,833,2128.21,Taurus
7036,TRUE,113,1251.91,500SEC
7037,TRUE,140,,
7038,TRUE,850,2020.15,Forte
7039,TRUE,771,2878.91,GL-Class
7040,TRUE,977,1100.68,Pathfinder
7041,TRUE,192,2173.81,2500
7042,TRUE,643,1597.31,MR2
7043,TRUE,165,1521.96,M-Class
7044,TRUE,158,2096.86,QX56
7045,TRUE,372,1678.1,Carrera GT
7046,TRUE,304,1444.38,Accord
7047,TRUE,856,2487.93,Sorento
7048,FALSE,417,,
7049,FALSE,897,1027.06,190E
7050,FALSE,104,1757.51,9000
7051,FALSE,818,1309.75,F-Series
7052,TRUE,915,3386.81,Riviera
7053,TRUE,602,1872.21,F250
7054,FALSE,594,2308.65,Topaz
7055,FALSE,187,2814.65,Firefly
7056,FALSE,601,794.39,Forester
7057,TRUE,721,2100.28,Suburban 1500
7058,TRUE,242,865.72,Continental
7059,FALSE,485,1532.74,Type-1h
7060,TRUE,739,1938.97,F250
7061,FALSE,800,1696.76,LS
7062,FALSE,348,,
7063,FALSE,935,2245.78,IS-F
7064,FALSE,412,1638.8,W123
7065,FALSE,261,2117.26,Challenger
7066,FALSE,321,1936.27,X6
7067,FALSE,289,1209.97,Datsun/Nissan Z-car
7068,TRUE,354,1567.15,Aero 8
7069,TRUE,862,1796.28,XJ
7070,FALSE,320,2220.06,Liberty
7071,TRUE,758,1537.91,CX-5
7072,FALSE,911,1851.83,Eldorado
7073,FALSE,154,2697.42,Taurus
7074,FALSE,2,1505.62,XK
7075,FALSE,100,3606.75,Truck
7076,FALSE,599,2258.07,T100 Xtra
7077,TRUE,551,1660.89,760
7078,FALSE,280,1835.68,JX
7079,FALSE,914,,
7080,TRUE,835,1559.08,Viper
7081,TRUE,819,2474.68,DBS
7082,FALSE,510,1836.39,Impala
7083,TRUE,342,2147.59,Defender
